id,student_id,content,wording
0,000e8c3c7ddb,0.205682506482641,0.380537638762288
1,0020ae56ffbf,-0.548304076980462,0.506755353548534
2,004e978e639e,3.12892846350062,4.23122555224945
3,005ab0199905,-0.210613934166593,-0.471414826967448
4,0070c9e7af47,3.27289414977436,3.21975651022738
5,0071d51dab6d,0.205682506482641,0.380537638762288
6,0072b649a88c,0.205682506482641,0.380537638762288
7,00746c7c79c3,-0.878888575477238,-0.966329824896367
8,00791789cc1f,-0.210613934166593,-0.471414826967448
9,0086ef22de8f,-0.970236693352702,-0.417058297304168
10,0089072f5fea,-1.54716321678788,-1.46124482282529
11,008db54e7cbc,1.21654651683248,1.16691380031605
12,008efab52a76,-0.0661115030294547,-0.715082996363196
13,0094589c7a22,-0.387791203829632,-0.584181287616185
14,0095993991fe,0.205682506482641,0.380537638762288
15,00b8461e9c37,-1.23628174790795,-0.285223272398717
16,00b87aefa398,-0.523082081275729,-0.40749053426627
17,00c1fbe36287,2.44387664644393,1.37701297759911
18,00c20c6ddd23,0.567974905138678,0.969062430405462
19,00cd5736026a,0.0888824040334871,-0.594710121694779
20,00d40ad10dc9,-0.910596475636499,-0.0817694380946405
21,00d98b8ff756,-0.687287542029713,-0.460885992888853
22,00db6d2b9222,-1.54716321678788,-1.46124482282529
23,00dccd666d09,-0.382272237741744,-1.79549080344932
24,00f619554d06,1.43949854054862,0.620322317058425
25,00f737d5995a,-0.382272237741744,-1.79549080344932
26,00fca047f40f,-0.382272237741744,-1.79549080344932
27,01027180ef7c,-1.11420237962644,0.594410744717903
28,0106a4b99776,1.19964242006474,1.07890647099528
29,01107606fff1,-0.153454049433642,0.168544074280091
30,01109df64bc1,-1.54716321678788,-1.46124482282529
31,011aafbaae84,0.814316930077083,0.54016377748168
32,011acba6c31c,-1.26421406546489,-1.50507251840997
33,011c4e8b05fa,-0.8619844787095,-0.878322495575601
34,0142359ac945,0.675870209891233,0.340323303670616
35,0145cf4a4734,-1.07261303201737,-0.999628686402458
36,014641297f63,-0.531756890103371,0.427287754405887
37,014716dbff74,1.99023612991243,1.33775971354814
38,014da834aab7,0.670351243803345,1.55163281950375
39,014e2395b3c4,1.3760827402301,2.38944309066188
40,016714bf867a,-1.54716321678788,-1.46124482282529
41,01845ca325d8,0.205682506482641,0.380537638762288
42,018e63c013d6,-0.376762983040429,0.547660629074304
43,0199748028c8,-1.51923089923094,-0.241395576814033
44,01a1b42b0290,0.0888824040334871,-0.594710121694779
45,01ac72b9619b,-0.210613934166593,-0.471414826967448
46,01d1125755ab,-1.20457384774869,-1.16978365920044
47,01d303ea2f62,0.735203671612992,2.34657646611789
48,01da89be5c64,-1.54716321678788,-1.46124482282529
49,01de02d67dc5,-0.819248357761036,-0.63104096568684
50,01dea6804ab3,0.0292421863172845,-0.929998980904307
51,01f1e75c4a5a,-0.456955959104999,-0.0425161740436652
52,01f859d90ae0,-1.26421406546489,-1.50507251840997
53,020d6a067196,-0.981264914141905,-1.54890021399466
54,021eb3a95a05,-0.0938138317174397,0.503832933489619
55,0232c2ccf3f1,0.638413354775127,-0.0025719695585915
56,0237d2ffdd5d,-1.54716321678788,-1.46124482282529
57,026adb5ec602,-1.06559038269944,-0.202142312763057
58,0271baf2b78f,3.34823182563613,3.51775345440415
59,0272f0ae86e1,-0.981264914141905,-1.54890021399466
60,02977a998e2d,-1.03388248254018,-1.08670269956478
61,02abf7dcc371,0.121127049056148,-0.711469635870183
62,02ae9c152b3b,-0.0938138317174397,0.503832933489619
63,02af1ec78037,0.205682506482641,0.380537638762288
64,02c4d34dd4d8,-0.511077210733313,-1.58911454908633
65,02d8aa208fec,-0.0024657138419762,-0.04543859410258
66,02e29e600861,0.297030624358104,-0.168733888829912
67,02e3b45a7f8b,-0.782641231376452,-0.245970008347742
68,02f3987d58a6,2.12498403462144,-0.467719658929636
69,02fb49006423,-0.0938138317174397,0.503832933489619
70,031ac8f4a1d1,-0.157459620904918,-0.165811468770997
71,03254e7abfae,-0.23226055190329,0.303992459678555
72,0326c82b7410,-0.157459620904918,-0.165811468770997
73,032ea9c5afff,-0.810573548933394,-1.465819254359
74,033fd3cedc71,-0.938528793193441,-1.3016186841059
75,034778750341,-0.964717727264813,-1.6283678131373
76,034e10c7c671,-0.125751720745657,-1.05037185557272
77,035d67f933fb,-1.26421406546489,-1.50507251840997
78,036c279944c8,-0.0938138317174397,0.503832933489619
79,036e2c61f871,1.14000220234854,0.743617611785757
80,03769f341860,-0.750933331217191,-1.13053039514947
81,037da92c45a1,-0.340385845524802,-1.50603358945067
82,038b13f6b527,-1.26421406546489,-1.50507251840997
83,038b1eb55def,-0.58024196600868,-1.04744943551381
84,039a9362fc20,-0.0621059315581789,-0.380727453312108
85,03a1a8864b4b,-1.26421406546489,-1.50507251840997
86,03a387779829,0.0888824040334871,-0.594710121694779
87,03a54047d87d,-0.39331016991752,0.627128228216951
88,03b862abafe6,0.0888824040334871,-0.594710121694779
89,03c155b573af,-0.0024657138419762,-0.04543859410258
90,03cce728af43,1.99023612991243,1.33775971354814
91,03daf2bcdcbe,-0.901921666808857,-0.916547726766798
92,03df5a653e89,-0.819248357761036,-0.63104096568684
93,03eeab86a109,0.531367778754094,0.583991473066364
94,03effe70537b,0.626721468100833,0.369075488525254
95,03f4c470c0a3,-0.301962052042057,0.0778567006247517
96,03f50dbfe6fa,-1.12523060041564,-0.537431171972585
97,03f561c173a4,-1.02285426175098,0.0451392171257043
98,03fe04347d77,0.467721989566616,-0.0856529291942516
99,04012694db90,-1.54716321678788,-1.46124482282529
100,040fe20c2992,-1.26421406546489,-1.50507251840997
101,04100c94a82b,0.825345150866286,1.67200569417217
102,041ac5513a57,-0.365607841229535,-0.591787701635864
103,04240e622f79,0.579979775681093,-0.212561584414596
104,042d742a4b04,-1.34453396255115,0.176040925872716
105,042e210ad534,-0.708197210268727,-0.883248865260707
106,0435793037e3,-0.822578419475809,-0.284195239538939
107,043acb590122,0.471727561037891,0.248702613856837
108,043b311a7b53,-1.54716321678788,-1.46124482282529
109,044127626a4d,-1.26919628668938,0.474037870049486
110,044f0983daf3,-0.564001535126031,0.544047268581291
111,0454bfc88ea6,0.750671140889605,-0.129480624778936
112,045554ebf31b,1.67557907843018,2.26614779593455
113,045753b390d2,-1.54716321678788,-1.46124482282529
114,045a3a28beff,0.168225651366535,0.0376423655330801
115,047814ca952a,-0.542785110892574,-0.704554162284602
116,0493db35aaca,0.264472995467321,0.758002182081705
117,0498b5e34f46,0.328738524517365,-1.05329427563164
118,04a60b0c9c40,-1.09352270025638,-1.42199155877431
119,04a70d939f80,0.297030624358104,-0.168733888829912
120,04afa73b1194,0.205682506482641,0.380537638762288
121,04b54ba2670c,-0.0938138317174397,0.503832933489619
122,04bfd8aac075,-0.0722844236158602,-1.55474505411249
123,04c6acfdd5ce,-0.0938138317174397,0.503832933489619
124,04ca8d2a32ae,0.388378742233568,-0.718005416422111
125,04cc71913de6,-1.54716321678788,-1.46124482282529
126,04df128c8fa8,-0.536299206438047,-0.674868661271524
127,04e1f16bf7ad,3.80272207089915,3.51483103434524
128,04ec40c9c988,-0.548304076980462,0.506755353548534
129,04ed45bc46e9,-0.452950387633723,0.291839369007423
130,04f0674a27c0,-0.61194986616794,-0.162889048712082
131,04f254a57c9b,0.205682506482641,0.380537638762288
132,04f4cddad5eb,-0.921624696425702,-1.21361135478513
133,04f7a3a75d58,0.205682506482641,0.380537638762288
134,04f7f7ed5c94,-0.39331016991752,0.627128228216951
135,0500cdcba2cf,-0.970236693352702,-0.417058297304168
136,051d3805555d,-1.12523060041564,-0.537431171972585
137,0535f186546b,1.75038000942855,1.79634386748499
138,054a2fba825c,1.97368894303533,1.41722731269078
139,0553b17deaf0,-0.328150986113429,-0.248892428406657
140,055578efbcf8,2.12921959496168,2.30540105998552
141,055a617fc835,0.440019660878631,1.13326300065856
142,055d6307018e,-0.810573548933394,-1.465819254359
143,0566a9c8ea64,-0.0938138317174397,0.503832933489619
144,056ebbeb42e1,0.531367778754094,0.583991473066364
145,05718d8b2529,-1.20457384774869,-1.16978365920044
146,0572af40195b,-0.526774668878883,-1.55182263405357
147,05ae0051821c,0.499429889725876,-0.970213315995978
148,05b267c0c991,1.26480160386883,0.202885814371677
